Observer,Block,Contrast,State,Time,Duration
jm,37,0.5,1,2.110202,0.817047
jm,37,0.5,-1,2.143549,0.783709
jm,37,0.5,1,2.160222,0.800374
jm,37,0.5,-1,2.193572,0.750357
jm,37,0.5,1,2.210246,0.950441
jm,37,0.5,-1,2.243595,0.700327
jm,37,0.5,1,2.260269,0.800385
jm,37,0.5,-1,2.293623,0.650303
jm,37,0.5,1,2.310293,0.800377
jm,37,0.5,-1,2.343646,0.616955
jm,37,0.5,1,2.360316,0.83373
jm,37,0.5,-1,2.393665,0.800373
jm,37,0.5,1,2.410339,0.750359
jm,37,0.5,-1,2.443693,0.850397
jm,37,0.5,1,2.460362,0.850397
jm,37,0.5,-1,2.493713,0.750358
jm,37,0.5,1,2.510391,0.800374
jm,37,0.5,-1,2.543742,0.800377
jm,37,0.5,1,2.560416,0.850402
jm,37,0.5,-1,2.593762,0.867085
jm,37,0.5,1,2.610433,0.883744
jm,37,0.5,-1,2.643785,0.9171
jm,37,0.5,1,2.660457,1.000465
jm,37,0.5,-1,2.693807,0.883749
jm,37,0.5,1,2.710481,0.900423
jm,37,0.5,-1,2.743836,0.867071
jm,37,0.5,1,2.760508,1.150547
jm,37,0.5,-1,2.793857,0.950447
jm,37,0.5,1,2.810526,1.100523
jm,37,0.5,-1,2.843878,0.750349
jm,37,0.5,1,2.860551,0.8504
jm,37,0.5,-1,2.893902,0.900419
jm,37,0.5,1,2.910578,1.217244
jm,37,0.5,-1,2.943924,0.850398
jm,37,0.5,1,2.960606,1.150546
jm,37,0.5,-1,2.993955,0.833723
jm,37,0.5,1,3.0106290000000002,0.950448
jm,37,0.5,-1,3.043972,0.850401
jm,37,0.5,1,3.060647,0.817049
jm,37,0.5,-1,3.093998,0.83373
jm,37,0.5,1,3.110669,0.917103
jm,37,0.5,-1,3.144022,0.933768
jm,37,0.5,1,3.160691,0.600286
jm,37,0.5,-1,3.194049,0.716998
jm,37,0.5,1,3.210727,0.733683
jm,37,0.5,-1,3.244067,0.900421
jm,37,0.5,1,3.260742,1.067168
jm,37,0.5,-1,3.294089,0.850402
jm,37,0.5,1,3.310764,1.083844
jm,37,0.5,-1,3.344111,0.650311
jm,37,0.5,1,3.360788,0.850396
jm,37,0.5,-1,3.394136,0.71701
jm,37,0.5,1,3.410817,0.950443
jm,37,0.5,-1,3.444163,0.850404
jm,37,0.5,1,3.460837,0.833723
jm,37,0.5,-1,3.494184,0.700347
jm,38,0.5,-2,0.004616,0.483503
jm,38,0.5,1,0.037908,0.416863
jm,38,0.5,-1,0.054578,0.35016
jm,38,0.5,1,0.087932,0.633632
jm,38,0.5,-1,0.104602,0.350168
jm,38,0.5,1,0.137949,0.55026
jm,38,0.5,-1,0.154626,0.55026
jm,38,0.5,1,0.187976,0.750352
jm,38,0.5,-1,0.204652,0.500232
jm,38,0.5,1,0.238004,0.800377
jm,38,0.5,-1,0.254676,0.466887
jm,38,0.5,1,0.288021,0.850402
jm,38,0.5,-1,0.304696,0.683654
jm,38,0.5,1,0.338044,0.850403
jm,38,0.5,-1,0.35472,0.466984
jm,38,0.5,1,0.388067,0.850307
jm,38,0.5,-1,0.404744,0.533579
jm,38,0.5,1,0.438096,0.817058
jm,38,0.5,-1,0.454772,0.633625
jm,38,0.5,1,0.488119,0.800375
jm,38,0.5,-1,0.504792,0.500237
jm,38,0.5,1,0.538137,0.800374
jm,38,0.5,-1,0.554813,0.550261
jm,38,0.5,1,0.588165,0.800375
jm,38,0.5,-1,0.604838,0.650309
jm,38,0.5,1,0.638187,0.917098
jm,38,0.5,-1,0.654867,0.63363
jm,38,0.5,1,0.688213,0.817056
jm,38,0.5,-1,0.704886,0.500232
jm,38,0.5,1,0.738231,1.033818
jm,38,0.5,-1,0.754908,0.550261
jm,38,0.5,1,0.788258,0.850398
jm,38,0.5,-1,0.804933,0.616965
jm,38,0.5,1,0.838279,1.033846
jm,38,0.5,-1,0.854955,0.650269
jm,38,0.5,1,0.888306,0.917105
jm,38,0.5,-1,0.904982,0.533587
jm,38,0.5,1,0.938326,0.867074
jm,38,0.5,-1,0.955,0.650303
jm,38,0.5,1,0.988353,0.700332
jm,38,0.5,-2,1.005026,0.533582
jm,38,0.5,-1,1.038375,0.466881
jm,38,0.5,1,1.055048,0.800388
jm,38,0.5,-1,1.088398,0.683648
jm,38,0.5,1,1.105078,1.017142
jm,38,0.5,-1,1.138427,1.584084
jm,38,0.5,1,1.155096,0.9171
jm,38,0.5,-1,1.188445,0.683658
jm,38,0.5,1,1.20512,1.917564
jm,38,0.5,-2,1.238467,0.516908
jm,38,0.5,-1,1.255142,0.650308
jm,38,0.5,1,1.288492,0.983793
jm,38,0.5,-1,1.305169,0.600287
jm,38,0.5,1,1.338521,0.91709
jm,38,0.5,-1,1.355193,0.633639
jm,38,0.5,1,1.38854,1.050494
jm,38,0.5,-1,1.405212,0.600276
jm,38,0.5,1,1.438562,1.150545
jm,38,0.5,-1,1.455235,0.750359
jm,38,0.5,-2,1.488586,0.016672
jm,38,0.5,1,1.505262,0.783701
jm,38,0.5,-1,1.538614,0.566936
jm,38,0.5,1,1.555288,1.133863
jm,38,0.5,-1,1.588636,0.750353
jm,38,0.5,1,1.605306,1.300612
jm,38,0.5,-2,1.638658,0.650308
jm,38,0.5,1,1.655333,0.750349
jm,38,0.5,-1,1.688681,0.650443
jm,38,0.5,1,1.705356,1.100384
jm,38,0.5,-1,1.738704,0.600282
jm,38,0.5,1,1.75538,0.950449
jm,38,0.5,-1,1.788733,0.800374
jm,38,0.5,1,1.805406,0.817054
jm,38,0.5,-1,1.838751,0.800377
jm,38,0.5,1,1.855424,0.883749
jm,38,0.5,-1,1.888774,0.666979
jm,38,0.5,1,1.905448,1.050496
jm,38,0.5,-1,1.938801,0.833729
jm,38,0.5,1,1.955474,0.967118
jm,38,0.5,-1,1.988826,0.683654
jm,38,0.5,1,2.005505,0.900424
jm,38,0.5,-1,2.038847,0.717002
jm,38,0.5,1,2.055519,1.033822
jm,38,0.5,-1,2.088876,0.817057
jm,38,0.5,1,2.105542,1.784173
jm,38,0.5,-1,2.138893,0.75035
jm,38,0.5,1,2.155564,1.200564
jm,38,0.5,-1,2.188916,0.800374
jm,38,0.5,1,2.205591,1.00047
jm,38,0.5,-1,2.238941,0.666982
jm,38,0.5,1,2.25562,1.333964
jm,38,0.5,-1,2.288962,0.300143
jm,38,0.5,1,2.305637,0.767028
jm,38,0.5,-1,2.338989,0.683652
jm,38,0.5,1,2.355663,1.033819
jm,38,0.5,-1,2.38901,0.583616
jm,38,0.5,1,2.405685,1.817519
jm,38,0.5,-1,2.439036,0.683654
jm,38,0.5,1,2.455712,0.900421
jm,38,0.5,-1,2.489056,0.516908
jm,38,0.5,1,2.505731,1.784177
jm,38,0.5,-1,2.539082,0.300145
jm,38,0.5,-2,2.555756,1.150542
jm,38,0.5,1,2.589105,1.367302
jm,38,0.5,-1,2.605777,0.683659
jm,38,0.5,1,2.639127,0.950447
jm,38,0.5,-1,2.655805,0.516912
jm,38,0.5,1,2.689152,1.033815
jm,38,0.5,-1,2.705826,0.717003
jm,38,0.5,1,2.739174,1.400666
jm,38,0.5,-1,2.75585,0.63363
jm,38,0.5,1,2.789202,1.150546
jm,38,0.5,-1,2.805871,0.516905
jm,38,0.5,1,2.839223,1.333959
jm,38,0.5,-1,2.855896,0.600288
jm,38,0.5,1,2.889249,1.10052
jm,38,0.5,-1,2.905922,0.800371
jm,38,0.5,1,2.939269,1.217239
jm,38,0.5,-1,2.955941,0.983798
jm,38,0.5,1,2.989294,1.050496
jm,38,0.5,-1,3.005965,0.850401
jm,38,0.5,1,3.039316,1.300613
jm,38,0.5,-1,3.05599,0.900424
jm,38,0.5,1,3.089344,1.050488
jm,38,0.5,-1,3.106019,0.900426
jm,38,0.5,1,3.139369,1.100515
jm,38,0.5,-1,3.156037,0.90043
jm,38,0.5,1,3.189388,1.250585
jm,38,0.5,-1,3.206059,0.867075
jm,38,0.5,1,3.239412,1.100518
jm,38,0.5,-1,3.256085,0.900424
jm,38,0.5,1,3.289434,1.33396
jm,38,0.5,-1,3.306108,0.917106
jm,38,0.5,1,3.339462,1.067158
jm,38,0.5,-2,3.356134,0.733683
jm,38,0.5,1,3.38948,1.167215
jm,38,0.5,-1,3.406154,0.600283
jm,38,0.5,1,3.439506,1.78417
jm,38,0.5,-1,3.456179,0.666981
jm,38,0.5,1,3.48953,1.050495
jm,38,0.5,-1,3.506203,0.583607
jm,38,0.5,1,3.539558,1.100519
jm,49,1,-2,0.024102,0.963795
jm,49,1,1,0.037716,0.700328
jm,49,1,-1,0.054133,0.600286
jm,49,1,1,0.087473,0.80037
jm,49,1,-1,0.104151,0.466884
jm,49,1,1,0.137497,0.733678
jm,49,1,-1,0.154175,0.450212
jm,49,1,1,0.187522,1.100516
jm,49,1,-1,0.204195,0.600278
jm,49,1,1,0.237546,0.817045
jm,49,1,-1,0.254222,0.833728
jm,49,1,1,0.287577,0.850399
jm,49,1,-1,0.304247,0.700329
jm,49,1,1,0.337592,0.716995
jm,49,1,-1,0.354265,0.633633
jm,49,1,1,0.387615,0.800375
jm,49,1,-1,0.404288,0.900419
jm,49,1,1,0.43764,0.817049
jm,49,1,-1,0.454312,1.033824
jm,49,1,1,0.487668,0.80037
jm,49,1,-1,0.504337,0.900421
jm,49,1,1,0.537687,1.050491
jm,49,1,-1,0.554358,0.850397
jm,49,1,1,0.587709,1.167214
jm,49,1,-1,0.604381,1.183889
jm,49,1,1,0.637732,0.967116
jm,49,1,-1,0.65441,0.733677
jm,49,1,1,0.687757,0.800373
jm,49,1,-1,0.704433,0.650308
jm,49,1,1,0.737781,0.90042
jm,49,1,-1,0.754454,0.867074
jm,49,1,1,0.787802,0.850399
jm,49,1,-1,0.804475,0.733675
jm,49,1,1,0.837827,1.100525
jm,49,1,-1,0.854502,0.616952
jm,49,1,1,0.887849,1.033811
jm,49,1,-1,0.904526,0.650301
jm,49,1,1,0.937886,0.96712
jm,49,1,-1,0.954553,0.63363100000000006
jm,49,1,1,0.987897,1.00047
jm,49,1,-1,1.004567,0.700323
jm,49,1,1,1.037921,0.800382
jm,49,1,-1,1.054594,0.550252
jm,49,1,1,1.08794,0.900422
jm,49,1,-1,1.104617,0.666977
jm,49,1,1,1.137965,1.283931
jm,49,1,-1,1.154646,0.616958
jm,49,1,1,1.187992,0.950441
jm,49,1,-1,1.204662,0.800376
jm,49,1,1,1.238014,0.883746
jm,49,1,-1,1.254685,1.05049
jm,49,1,1,1.288036,0.950443
jm,49,1,-1,1.30471,0.767022
jm,49,1,1,1.338062,0.950446
jm,49,1,-1,1.354732,0.566935
jm,49,1,1,1.388088,0.783694
jm,49,1,-1,1.404761,0.867075
jm,49,1,1,1.438107,0.85044
jm,49,1,-1,1.454778,0.583568
jm,49,1,1,1.48813,0.900417
jm,49,1,-1,1.504802,0.600281
jm,49,1,1,1.538156,1.267252
jm,49,1,-1,1.554828,0.933772
jm,49,1,1,1.588182,0.700322
jm,49,1,-1,1.604853,0.400191
jm,49,1,1,1.638208,1.567393
jm,49,1,-1,1.654876,0.650304
jm,49,1,1,1.688225,2.234379
jm,49,1,-1,1.704896,0.767027
jm,49,1,1,1.738247,2.85133
jm,49,1,-1,1.754919,1.033813
jm,49,1,1,1.78827,1.017144
jm,49,1,-2,1.804941,0.800371
jm,49,1,1,1.838297,0.883748
jm,49,1,-2,1.85497,0.20009
jm,49,1,-1,1.888317,0.40019
jm,49,1,1,1.904989,0.850399
jm,49,1,-1,1.93834,0.550254
jm,49,1,1,1.955012,0.900521
jm,49,1,-1,1.988365,0.600177
jm,49,1,1,2.005035,0.900423
jm,49,1,-1,2.03848,0.616954
jm,49,1,1,2.055067,0.90042
jm,49,1,-1,2.088409,0.63363100000000006
jm,49,1,1,2.105086,0.917091
jm,49,1,-1,2.138433,0.550316
jm,49,1,1,2.15511,0.95039
jm,49,1,-1,2.188457,0.733671
jm,49,1,1,2.205129,0.717002
jm,49,1,-1,2.238483,0.850398
jm,49,1,1,2.255158,1.100512
jm,49,1,-2,2.288511,1.634096
jm,49,1,1,2.305182,0.867074
jm,49,1,-2,2.338527,0.08337
jm,49,1,-1,2.355204,0.767024
jm,49,1,1,2.388552,0.933772
jm,49,1,-1,2.405227,0.6503
jm,49,1,1,2.438574,0.717003
jm,49,1,-1,2.455251,1.05049
jm,49,1,1,2.488602,0.900421
jm,49,1,-1,2.505277,0.917089
jm,49,1,1,2.538648,1.033825
jm,49,1,-1,2.555298,0.767022
jm,49,1,1,2.588645,1.05049
jm,49,1,-1,2.605317,0.750349
jm,49,1,1,2.638669,1.083839
jm,49,1,-1,2.655342,1.750818
jm,49,1,1,2.688692,1.20056
jm,49,1,-1,2.70537,0.666977
jm,49,1,1,2.738719,0.983795
jm,49,1,-1,2.755387,0.750347
jm,49,1,1,2.788739,1.000471
jm,49,1,-1,2.80541,0.91709
jm,49,1,-2,2.838762,0.03335
jm,49,1,1,2.855435,0.750348
jm,49,1,-1,2.888785,0.700336
jm,49,1,1,2.90546,0.550251
jm,49,1,-2,2.938811,2.801313
jm,49,1,-1,2.955488,0.400184
jm,49,1,1,2.988834,0.967112
jm,49,1,-1,3.005504,0.833729
jm,49,1,1,3.03892,0.750349
jm,49,1,-1,3.05553,0.700328
jm,49,1,1,3.088881,0.800384
jm,49,1,-1,3.105552,0.650293
jm,49,1,1,3.138904,0.900422
jm,49,1,-1,3.155581,0.600273
jm,49,1,1,3.188932,1.700798
jm,49,1,-1,3.205601,0.967116
jm,49,1,1,3.238948,1.634103
jm,49,1,-1,3.255625,0.750345
jm,49,1,1,3.288972,1.25059
jm,49,1,-1,3.305648,0.700322
jm,49,1,1,3.338995,1.267257
jm,49,1,-1,3.355671,0.850399
jm,50,1,-2,0.016379,0.800323
jm,50,1,1,0.032995,0.416858
jm,50,1,-1,0.066348,0.533583
jm,50,1,1,0.083022,1.00047
jm,50,1,-1,0.116373,0.700329
jm,50,1,1,0.13305,1.050487
jm,50,1,-1,0.166393,0.600282
jm,50,1,1,0.183069,1.017142
jm,50,1,-1,0.216418,0.650307
jm,50,1,1,0.233089,1.18388
jm,50,1,-1,0.266444,0.55026
jm,50,1,1,0.283114,1.117186
jm,50,1,-1,0.316469,0.683662
jm,50,1,1,0.33314,1.300601
jm,50,1,-1,0.366493,0.6503
jm,50,1,1,0.383162,1.400662
jm,50,1,-1,0.416512,0.750343
jm,50,1,1,0.433183,1.500709
jm,50,1,-1,0.466537,0.700322
jm,50,1,1,0.483208,1.26726
jm,50,1,-1,0.516557,0.550255
jm,50,1,1,0.533236,0.933768
jm,50,1,-1,0.566587,0.550265
jm,50,1,1,0.583263,1.283923
jm,50,1,-1,0.616605,0.683661
jm,50,1,1,0.633279,0.817042
jm,50,1,-1,0.666629,0.633628
jm,50,1,1,0.683301,1.050495
jm,50,1,-1,0.716653,0.767023
jm,50,1,1,0.733325,1.083838
jm,50,1,-1,0.76668,0.817051
jm,50,1,1,0.783351,1.784168
jm,50,1,-1,0.816702,0.800372
jm,50,1,1,0.833371,1.717468
jm,50,1,-1,0.866724,0.700363
jm,50,1,1,0.883394,1.133831
jm,50,1,-1,0.916747,0.717003
jm,50,1,1,0.933417,1.434
jm,50,1,-1,0.966771,0.700324
jm,50,1,1,0.983445,1.900896
jm,50,1,-1,1.016794,0.750346
jm,50,1,1,1.033469,1.26732
jm,50,1,-1,1.066814,0.783636
jm,50,1,1,1.083487,1.417333
jm,50,1,-1,1.11684,0.833721
jm,50,1,1,1.133511,1.400657
jm,50,1,-1,1.166861,0.716996
jm,50,1,1,1.183536,1.100518
jm,50,1,-1,1.216891,0.733676
jm,50,1,1,1.23356,0.200091
jm,50,1,-2,1.26691,0.950444
jm,50,1,-1,1.283584,0.767025
jm,50,1,1,1.316939,0.883745
jm,50,1,-1,1.333606,0.900423
jm,50,1,1,1.366958,0.917095
jm,50,1,-1,1.383627,0.883748
jm,50,1,1,1.416979,1.100513
jm,50,1,-1,1.433656,0.817048
jm,50,1,1,1.467007,1.150537
jm,50,1,-1,1.483675,0.950442
jm,50,1,1,1.517024,1.284071
jm,50,1,-1,1.5337,0.76689
jm,50,1,1,1.567048,1.333955
jm,50,1,-1,1.583724,0.900422
jm,50,1,1,1.617074,1.200564
jm,50,1,-1,1.633744,0.900422
jm,50,1,1,1.667101,1.000463
jm,50,1,-1,1.683774,1.200562
jm,50,1,1,1.717117,1.267257
jm,50,1,-1,1.733794,0.883745
jm,50,1,1,1.767143,1.050493
jm,50,1,-1,1.783815,0.900416
jm,50,1,1,1.817169,1.150722
jm,50,1,-1,1.833841,1.300427
jm,50,1,1,1.867197,1.634089
jm,50,1,-1,1.883866,0.933781
jm,50,1,1,1.91722,1.100517
jm,50,1,-1,1.933885,0.900417
jm,50,1,1,1.967237,1.100512
jm,50,1,-1,1.983909,0.95044
jm,50,1,1,2.01726,1.200564
jm,50,1,-1,2.03393,0.850394
jm,50,1,1,2.067283,0.600279
jm,50,1,-2,2.083954,2.050963
jm,50,1,1,2.117309,0.850401
jm,50,1,-1,2.133986,1.200556
jm,50,1,1,2.167331,1.200565
jm,50,1,-1,2.184005,1.050487
jm,50,1,1,2.217354,1.200566
jm,50,1,-1,2.234023,1.35063
jm,50,1,1,2.267374,1.55072
jm,50,1,-1,2.284051,1.150539
jm,50,1,1,2.317406,1.500705
jm,50,1,-1,2.334075,1.300606
jm,50,1,1,2.367428,1.200555
jm,50,1,-1,2.384099,1.750821
jm,50,1,1,2.417445,1.300611
jm,50,1,-1,2.434122,1.600743
jm,50,1,1,2.467469,1.150538
jm,50,1,-1,2.484145,0.800375
jm,50,1,1,2.517494,0.716998
jm,50,1,-1,2.534162,0.750352
jm,50,1,1,2.567521,1.033817
jm,50,1,-1,2.584195,0.817053
jm,50,1,1,2.61754,3.184812
jm,50,1,-1,2.634211,0.950449
jm,50,1,1,2.667564,1.450681
jm,50,1,-1,2.684236,1.017133
jm,50,1,1,2.717589,1.917567
jm,50,1,-1,2.734258,1.083841
jm,50,1,1,2.767613,1.050487
jm,50,1,-1,2.784288,0.950449
kb,1,0.0625,-2,0.014723,2.434402
kb,1,0.0625,-1,0.03144,1.850954
kb,1,0.0625,-2,0.064668,0.950412
kb,1,0.0625,1,0.081343,1.900852
kb,1,0.0625,-2,0.114695,1.217248
kb,1,0.0625,-1,0.131373,3.534989
kb,1,0.0625,-2,0.164754,0.983792
kb,1,0.0625,1,0.181406,1.050496
kb,1,0.0625,-2,0.21474,0.050021
kb,1,0.0625,1,0.231422,0.883749
kb,1,0.0625,-2,0.264766,1.050496
kb,1,0.0625,-1,0.281474,2.5512
kb,1,0.0625,-2,0.314793,1.950921
kb,1,0.0625,1,0.331461,3.351574
kb,1,0.0625,-2,0.364814,5.002356
kb,1,0.0625,-1,0.381489,1.650781
kb,1,0.0625,-2,0.414843,4.068577
kb,1,0.0625,-1,0.431523,3.78512
kb,1,0.0625,-2,0.464866,1.017145
kb,1,0.0625,1,0.481531,1.300611
kb,1,0.0625,-2,0.51488,0.900427
kb,1,0.0625,1,0.582462,0.883743
kb,1,0.0625,-2,0.61524,0.283468
kb,1,0.0625,-1,0.631751,2.684596
kb,1,0.0625,-2,0.648278,0.450216
kb,1,0.0625,1,0.681629,1.700803
kb,1,0.0625,-2,0.698298,2.651245
kb,1,0.0625,-1,0.73171,2.451153
kb,1,0.0625,-2,0.748394,0.666979
kb,1,0.0625,1,0.782631,3.735092
kb,1,0.0625,-2,0.81551,2.100993
kb,1,0.0625,-1,0.832012,3.801785
kb,1,0.0625,-2,0.865317,1.267266
kb,1,0.0625,1,0.881953,3.151498
kb,1,0.0625,-2,0.898415,1.133857
kb,1,0.0625,-1,0.931908,1.867543
kb,1,0.0625,-2,0.953188,0.883746
kb,1,0.0625,1,0.981853,3.301551
kb,1,0.0625,-2,1.015146,0.466887
kb,1,0.0625,-1,1.032052,2.951391
kb,1,0.0625,-2,1.048647,0.600282
kb,1,0.0625,1,1.082067,1.033826
kb,1,0.0625,-2,1.098535,0.350159
kb,1,0.0625,-1,1.132092,0.767034
kb,1,0.0625,-2,1.148683,5.1024
kb,1,0.0625,1,1.182182,4.40207
kb,1,0.0625,-2,1.198701,0.266794
kb,1,0.0625,-1,1.232038,2.934711
kb,1,0.0625,-2,1.248587,0.0667
kb,1,0.0625,-1,1.281927,0.833724
kb,1,0.0625,-2,1.298603,0.950451
kb,1,0.0625,1,1.354497,2.651246
kb,1,0.0625,-2,1.365285,0.650305
kb,1,0.0625,-1,1.398633,0.850401
kb,1,0.0625,-2,1.431987,1.650779
kb,1,0.0625,1,1.448658,2.501178
kb,1,0.0625,-2,1.482274,0.900429
kb,1,0.0625,-1,1.498871,1.867537
kb,1,0.0625,-2,1.532275,0.450212
kb,1,0.0625,1,1.565672,1.950924
kb,1,0.0625,-2,1.582312,4.885638
kb,1,0.0625,-1,1.615649,4.702209
kb,1,0.0625,-2,1.632322,0.800374
kb,2,0.0625,-2,0.017319,6.052791
kb,2,0.0625,-1,0.033942,1.250591
kb,2,0.0625,-2,0.067284,0.216766
kb,2,0.0625,1,0.08396,1.383993
kb,2,0.0625,-2,0.117309,1.050488
kb,2,0.0625,1,0.133982,0.550261
kb,2,0.0625,-2,0.167339,0.466885
kb,2,0.0625,-1,0.184007,0.950447
kb,2,0.0625,-2,0.217359,1.033817
kb,2,0.0625,-1,0.23404,1.067179
kb,2,0.0625,-2,0.267379,0.333483
kb,2,0.0625,1,0.284056,1.484031
kb,2,0.0625,-2,0.317403,0.233439
kb,2,0.0625,-1,0.334074,0.850406
kb,2,0.0625,-2,0.367429,0.266787
kb,2,0.0625,1,0.384099,0.783706
kb,2,0.0625,-2,0.41745,1.767495
kb,2,0.0625,1,0.434125,0.883753
kb,2,0.0625,-2,0.467484,0.100049
kb,2,0.0625,1,0.484149,0.166748
kb,2,0.0625,-2,0.517494,2.184358
kb,2,0.0625,-1,0.534172,3.151488
kb,2,0.0625,-2,0.567518,0.616947
kb,2,0.0625,1,0.584194,3.651725
kb,2,0.0625,-2,0.617542,0.383509
kb,2,0.0625,-1,0.63422,0.817055
kb,2,0.0625,-2,0.667572,0.950443
kb,2,0.0625,1,0.684246,1.283938
kb,2,0.0625,-2,0.717592,0.350165
kb,2,0.0625,-1,0.734265,2.401136
kb,2,0.0625,-2,0.767613,2.000943
kb,2,0.0625,1,0.784289,1.750818
kb,2,0.0625,-2,0.81764,0.750352
kb,2,0.0625,-1,0.834314,3.301557
kb,2,0.0625,-2,0.867659,0.867078
kb,2,0.0625,1,0.884342,2.734615
kb,2,0.0625,-2,0.917689,0.350168
kb,2,0.0625,-1,0.934362,1.150544
kb,2,0.0625,-2,0.967706,0.900425
kb,2,0.0625,1,0.984385,0.616952
kb,2,0.0625,-2,1.017729,0.650307
kb,2,0.0625,-1,1.034407,1.917575
kb,2,0.0625,-2,1.067756,1.75081
kb,2,0.0625,1,1.084428,3.201509
kb,2,0.0625,-2,1.117785,0.633638
kb,2,0.0625,-1,1.134459,2.901366
kb,2,0.0625,-2,1.167801,1.250586
kb,2,0.0625,1,1.184478,2.451156
kb,2,0.0625,-2,1.217827,1.317288
kb,2,0.0625,-1,1.234501,1.78417
kb,2,0.0625,-2,1.26785,0.400193
kb,2,0.0625,1,1.284522,2.017616
kb,2,0.0625,-2,1.317879,1.734147
kb,2,0.0625,-1,1.334554,2.00094
kb,2,0.0625,-2,1.367902,0.600284
kb,2,0.0625,1,1.384575,0.750351
kb,2,0.0625,-2,1.417919,3.368258
kb,2,0.0625,-1,1.434595,1.133868
kb,2,0.0625,-2,1.467943,1.917565
kb,2,0.0625,-1,1.48462,1.784175
kb,2,0.0625,-2,1.517966,1.500705
kb,2,0.0625,1,1.534643,2.050966
kb,2,0.0625,-2,1.567994,0.216765
kb,2,0.0625,-1,1.584679,2.234387
kb,2,0.0625,-2,1.618015,1.350635
kb,2,0.0625,1,1.634688,1.93424
kb,2,0.0625,-2,1.668038,0.533589
kb,2,0.0625,-1,1.684713,1.250585
kb,2,0.0625,-2,1.718059,0.216771
kb,2,0.0625,1,1.734735,1.100519
kb,2,0.0625,-2,1.76809,0.733679
kb,2,0.0625,-1,1.784761,1.350636
kb,2,0.0625,-2,1.818109,1.100514
kb,2,0.0625,1,1.834781,0.600284
kb,2,0.0625,-2,1.868134,0.200094
kb,2,0.0625,-1,1.884805,0.550261
kb,2,0.0625,-2,1.918157,1.250586
kb,2,0.0625,-1,1.934829,2.000944
kb,2,0.0625,-2,1.96818,0.917095
kb,2,0.0625,1,1.984857,2.684597
kb,2,0.0625,-2,2.018207,1.450688
kb,2,0.0625,-1,2.03488,2.651249
kb,2,0.0625,-2,2.068226,0.867078
kb,2,0.0625,1,2.084901,2.701272
kb,2,0.0625,-2,2.118251,1.383979
kb,2,0.0625,-1,2.134923,2.017613
kb,13,0.125,-2,0.008284,2.134278
kb,13,0.125,-1,0.041572,1.117193
kb,13,0.125,-2,0.058242,3.151494
kb,13,0.125,-1,0.091595,1.984267
kb,13,0.125,-2,0.108266,1.150534
kb,13,0.125,1,0.141617,0.81705
kb,13,0.125,-2,0.158295,1.133898
kb,13,0.125,-1,0.191647,1.550703
kb,13,0.125,-2,0.208319,1.267263
kb,13,0.125,1,0.241666,0.583609
kb,13,0.125,-2,0.258337,1.000546
kb,13,0.125,-1,0.291689,0.750284
kb,13,0.125,-2,0.308361,0.90042
kb,13,0.125,1,0.341714,0.466885
kb,13,0.125,-2,0.358386,1.30062
kb,13,0.125,-1,0.39174,1.050489
kb,13,0.125,-2,0.408415,1.050493
kb,13,0.125,1,0.441756,1.10052
kb,13,0.125,-2,0.458432,1.85087
kb,13,0.125,1,0.49178,0.767028
kb,13,0.125,-2,0.508457,2.334436
kb,13,0.125,-1,0.541806,0.917095
kb,13,0.125,-2,0.558478,2.0343
kb,13,0.125,-1,0.591829,3.351577
kb,13,0.125,-2,0.608508,0.917096
kb,13,0.125,1,0.641858,0.933773
kb,13,0.125,-2,0.658529,0.950447
kb,13,0.125,1,0.691877,1.117197
kb,13,0.125,-2,0.708548,0.833722
kb,13,0.125,-1,0.741902,0.466888
kb,13,0.125,-2,0.758572,1.484033
kb,13,0.125,1,0.791923,0.767027
kb,13,0.125,-2,0.808595,0.500239
kb,13,0.125,-1,0.841954,1.150545
kb,13,0.125,-2,0.858629,1.05049
kb,13,0.125,1,0.891972,1.000469
kb,13,0.125,-2,0.908643,1.684134
kb,13,0.125,-1,0.94199600000000006,2.201033
kb,13,0.125,-2,0.958667,1.117193
kb,13,0.125,1,0.992019,1.38399
kb,13,0.125,-2,1.008691,2.667994
kb,13,0.125,1,1.042044,2.3010100000000002
kb,13,0.125,-2,1.058719,0.633632
kb,13,0.125,-1,1.092069,1.78417
kb,13,0.125,-2,1.108738,0.583616
kb,13,0.125,1,1.14209,1.467355
kb,13,0.125,-2,1.158761,0.800381
kb,13,0.125,-1,1.192113,2.284407
kb,13,0.125,-2,1.208786,0.650307
kb,13,0.125,1,1.242137,1.467355
kb,13,0.125,-2,1.258809,0.750354
kb,13,0.125,-1,1.292165,1.550735
kb,13,0.125,-2,1.308835,0.783699
kb,13,0.125,1,1.342183,1.367315
kb,13,0.125,-2,1.358858,0.833722
kb,13,0.125,-1,1.39221,1.717478
kb,13,0.125,-2,1.40888,2.034294
kb,13,0.125,1,1.44223,1.467358
kb,13,0.125,-2,1.458903,0.783704
kb,13,0.125,-1,1.492257,1.95092
kb,13,0.125,-2,1.508931,0.850399
kb,13,0.125,1,1.542282,1.867549
kb,13,0.125,-2,1.558953,1.434014
kb,13,0.125,-1,1.592299,1.200556
kb,13,0.125,-2,1.608975,0.750358
kb,13,0.125,1,1.642327,0.95046
kb,13,0.125,-2,1.659001,1.00046
kb,13,0.125,-1,1.69235,3.451628
